algorithm,beta,n,seed,detected_race_to_loan,shd,beta_hat,wall_time_s
ICA-LiNGAM,0.1,1000,1013,0,3,0.0,0.006
DirectLiNGAM,0.1,1000,1013,0,3,0.0,0.024
PC,0.1,1000,1014,0,9,,0.01
FCI,0.1,1000,1014,0,11,,0.02
GES,0.1,1000,1014,0,12,,0.023
GRaSP,0.1,1000,1014,0,4,,0.005
ICA-LiNGAM,0.1,1000,1014,0,2,0.0,0.008
DirectLiNGAM,0.1,1000,1014,0,4,0.0,0.029
PC,0.1,1000,1015,0,6,,0.008
FCI,0.1,1000,1015,0,9,,0.012
GES,0.1,1000,1015,0,4,,0.025
GRaSP,0.1,1000,1015,0,6,,0.005
ICA-LiNGAM,0.1,1000,1015,0,2,0.0,0.008
DirectLiNGAM,0.1,1000,1015,0,2,0.0,0.029
PC,0.1,1000,1016,0,10,,0.007
FCI,0.1,1000,1016,0,10,,0.014
GES,0.1,1000,1016,1,9,,0.027
GRaSP,0.1,1000,1016,0,4,,0.005
ICA-LiNGAM,0.1,1000,1016,1,1,-0.10652808450366633,0.006
DirectLiNGAM,0.1,1000,1016,1,1,-0.10652808450366663,0.024
PC,0.1,1000,1017,0,8,,0.008
FCI,0.1,1000,1017,0,11,,0.013
GES,0.1,1000,1017,1,9,,0.023
GRaSP,0.1,1000,1017,0,7,,0.006
ICA-LiNGAM,0.1,1000,1017,1,1,-0.13537170352581718,0.007
DirectLiNGAM,0.1,1000,1017,1,1,-0.13537170352581765,0.031
PC,0.1,1000,1018,0,9,,0.009
FCI,0.1,1000,1018,0,12,,0.012
GES,0.1,1000,1018,0,12,,0.017
GRaSP,0.1,1000,1018,0,8,,0.007
ICA-LiNGAM,0.1,1000,1018,0,1,0.0,0.007
DirectLiNGAM,0.1,1000,1018,0,1,0.0,0.027
PC,0.1,1000,1019,0,8,,0.009
FCI,0.1,1000,1019,0,8,,0.014
GES,0.1,1000,1019,1,9,,0.017
GRaSP,0.1,1000,1019,0,6,,0.005
ICA-LiNGAM,0.1,1000,1019,0,2,0.0,0.008
DirectLiNGAM,0.1,1000,1019,0,3,0.0,0.027
PC,0.1,5000,1000,0,10,,0.012
FCI,0.1,5000,1000,0,10,,0.021
GES,0.1,5000,1000,1,8,,0.036
GRaSP,0.1,5000,1000,1,3,,0.008
ICA-LiNGAM,0.1,5000,1000,1,0,-0.1096603592766879,0.012
DirectLiNGAM,0.1,5000,1000,1,0,-0.10966035927668831,0.057
PC,0.1,5000,1001,0,8,,0.008
FCI,0.1,5000,1001,0,9,,0.017
GES,0.1,5000,1001,1,6,,0.028
GRaSP,0.1,5000,1001,0,6,,0.009
ICA-LiNGAM,0.1,5000,1001,1,0,-0.09168701356979365,0.013
DirectLiNGAM,0.1,5000,1001,1,0,-0.09168701356979374,0.067
PC,0.1,5000,1002,0,9,,0.009
FCI,0.1,5000,1002,0,11,,0.022
GES,0.1,5000,1002,1,14,,0.029
GRaSP,0.1,5000,1002,1,8,,0.007
ICA-LiNGAM,0.1,5000,1002,1,0,-0.11637927361126542,0.012
DirectLiNGAM,0.1,5000,1002,1,0,-0.11637927361126509,0.065
PC,0.1,5000,1003,0,8,,0.008
FCI,0.1,5000,1003,0,11,,0.018
GES,0.1,5000,1003,1,12,,0.036
GRaSP,0.1,5000,1003,1,9,,0.005
ICA-LiNGAM,0.1,5000,1003,1,0,-0.12985496189481854,0.01
DirectLiNGAM,0.1,5000,1003,1,0,-0.12985496189481785,0.055
PC,0.1,5000,1004,0,8,,0.007
FCI,0.1,5000,1004,0,9,,0.012
GES,0.1,5000,1004,1,10,,0.026
GRaSP,0.1,5000,1004,0,9,,0.007
ICA-LiNGAM,0.1,5000,1004,1,1,-0.10520064232785659,0.011
DirectLiNGAM,0.1,5000,1004,1,1,-0.10520064232785659,0.067
PC,0.1,5000,1005,0,9,,0.012
FCI,0.1,5000,1005,0,10,,0.03
GES,0.1,5000,1005,1,11,,0.023
GRaSP,0.1,5000,1005,0,10,,0.005
ICA-LiNGAM,0.1,5000,1005,1,0,-0.08938580758018332,0.011
DirectLiNGAM,0.1,5000,1005,1,0,-0.08938580758018347,0.055
PC,0.1,5000,1006,0,9,,0.01
FCI,0.1,5000,1006,0,10,,0.028
GES,0.1,5000,1006,1,9,,0.033
GRaSP,0.1,5000,1006,0,7,,0.009
ICA-LiNGAM,0.1,5000,1006,1,1,-0.07154202557629004,0.011
DirectLiNGAM,0.1,5000,1006,1,1,-0.07154202557629083,0.062
PC,0.1,5000,1007,0,8,,0.009
FCI,0.1,5000,1007,0,9,,0.015
GES,0.1,5000,1007,1,7,,0.032
GRaSP,0.1,5000,1007,0,4,,0.007
ICA-LiNGAM,0.1,5000,1007,1,0,-0.0836823984611948,0.015
DirectLiNGAM,0.1,5000,1007,1,0,-0.08368239846119517,0.069
PC,0.1,5000,1008,0,8,,0.011
FCI,0.1,5000,1008,0,9,,0.017
GES,0.1,5000,1008,1,2,,0.023
GRaSP,0.1,5000,1008,0,6,,0.009
ICA-LiNGAM,0.1,5000,1008,1,0,-0.07539650219517892,0.011
DirectLiNGAM,0.1,5000,1008,1,0,-0.075396502195179,0.06
PC,0.1,5000,1009,0,9,,0.011
FCI,0.1,5000,1009,0,11,,0.026
GES,0.1,5000,1009,0,13,,0.035
GRaSP,0.1,5000,1009,1,8,,0.011
ICA-LiNGAM,0.1,5000,1009,1,1,-0.10427310794806997,0.015
DirectLiNGAM,0.1,5000,1009,1,1,-0.10427310794806961,0.056
PC,0.1,5000,1010,0,9,,0.011
FCI,0.1,5000,1010,0,11,,0.022
GES,0.1,5000,1010,1,7,,0.028
GRaSP,0.1,5000,1010,0,15,,0.008
ICA-LiNGAM,0.1,5000,1010,1,0,-0.11734354413625234,0.013
DirectLiNGAM,0.1,5000,1010,1,0,-0.11734354413625218,0.069
PC,0.1,5000,1011,0,8,,0.009
FCI,0.1,5000,1011,0,10,,0.016
GES,0.1,5000,1011,1,12,,0.021
GRaSP,0.1,5000,1011,1,3,,0.007
ICA-LiNGAM,0.1,5000,1011,1,0,-0.10537005772731006,0.009
DirectLiNGAM,0.1,5000,1011,1,0,-0.10537005772731,0.057
PC,0.1,5000,1012,0,8,,0.011
FCI,0.1,5000,1012,0,11,,0.016
GES,0.1,5000,1012,0,14,,0.027
GRaSP,0.1,5000,1012,1,8,,0.012
ICA-LiNGAM,0.1,5000,1012,1,0,-0.09303652374521419,0.014
DirectLiNGAM,0.1,5000,1012,1,0,-0.09303652374521311,0.061
PC,0.1,5000,1013,0,8,,0.008
FCI,0.1,5000,1013,0,9,,0.012
GES,0.1,5000,1013,0,11,,0.028
GRaSP,0.1,5000,1013,0,9,,0.01
ICA-LiNGAM,0.1,5000,1013,1,1,-0.0970335438247273,0.01
DirectLiNGAM,0.1,5000,1013,1,1,-0.09703354382472687,0.065
PC,0.1,5000,1014,0,10,,0.01
FCI,0.1,5000,1014,0,10,,0.02
GES,0.1,5000,1014,1,3,,0.029
GRaSP,0.1,5000,1014,1,3,,0.007
ICA-LiNGAM,0.1,5000,1014,1,1,-0.1121074159325972,0.01
DirectLiNGAM,0.1,5000,1014,1,1,-0.11210741593259697,0.053
PC,0.1,5000,1015,0,10,,0.008
FCI,0.1,5000,1015,0,11,,0.015
GES,0.1,5000,1015,1,8,,0.024
GRaSP,0.1,5000,1015,0,15,,0.007
ICA-LiNGAM,0.1,5000,1015,1,1,-0.09401092506798596,0.011
DirectLiNGAM,0.1,5000,1015,1,1,-0.09401092506798593,0.067
PC,0.1,5000,1016,0,8,,0.01
FCI,0.1,5000,1016,0,11,,0.015
GES,0.1,5000,1016,0,13,,0.026
GRaSP,0.1,5000,1016,0,14,,0.007
ICA-LiNGAM,0.1,5000,1016,1,1,-0.08588445581570833,0.013
DirectLiNGAM,0.1,5000,1016,1,1,-0.08588445581570854,0.057
PC,0.1,5000,1017,0,8,,0.008
FCI,0.1,5000,1017,0,10,,0.015
GES,0.1,5000,1017,1,12,,0.028
GRaSP,0.1,5000,1017,1,9,,0.006
ICA-LiNGAM,0.1,5000,1017,1,0,-0.13609011337235902,0.011
DirectLiNGAM,0.1,5000,1017,1,0,-0.13609011337235905,0.069
PC,0.1,5000,1018,0,8,,0.009
FCI,0.1,5000,1018,0,10,,0.018
GES,0.1,5000,1018,1,2,,0.03
GRaSP,0.1,5000,1018,1,3,,0.009
ICA-LiNGAM,0.1,5000,1018,1,0,-0.10827672782915727,0.01
DirectLiNGAM,0.1,5000,1018,1,0,-0.1082767278291569,0.056
PC,0.1,5000,1019,0,9,,0.012
FCI,0.1,5000,1019,0,11,,0.029
GES,0.1,5000,1019,1,5,,0.04
GRaSP,0.1,5000,1019,0,6,,0.01
ICA-LiNGAM,0.1,5000,1019,1,0,-0.0892769041835545,0.011
DirectLiNGAM,0.1,5000,1019,1,0,-0.08927690418355483,0.06
PC,0.1,10000,1000,0,8,,0.011
FCI,0.1,10000,1000,0,11,,0.017
GES,0.1,10000,1000,1,5,,0.029
GRaSP,0.1,10000,1000,1,3,,0.007
ICA-LiNGAM,0.1,10000,1000,1,0,-0.10140559062864271,0.025
DirectLiNGAM,0.1,10000,1000,1,0,-0.10140559062864263,0.111
PC,0.1,10000,1001,0,9,,0.01
FCI,0.1,10000,1001,0,9,,0.019
GES,0.1,10000,1001,1,9,,0.032
GRaSP,0.1,10000,1001,0,17,,0.01
ICA-LiNGAM,0.1,10000,1001,1,0,-0.07877709763966653,0.018
DirectLiNGAM,0.1,10000,1001,1,0,-0.07877709763966714,0.108
PC,0.1,10000,1002,0,8,,0.008
FCI,0.1,10000,1002,0,9,,0.016
GES,0.1,10000,1002,1,12,,0.028
GRaSP,0.1,10000,1002,1,9,,0.009
ICA-LiNGAM,0.1,10000,1002,1,0,-0.09163358994555472,0.016
DirectLiNGAM,0.1,10000,1002,1,0,-0.0916335899455541,0.115
PC,0.1,10000,1003,0,8,,0.012
FCI,0.1,10000,1003,0,9,,0.016
GES,0.1,10000,1003,1,5,,0.033
GRaSP,0.1,10000,1003,1,9,,0.008
ICA-LiNGAM,0.1,10000,1003,1,0,-0.10588248559589294,0.014
DirectLiNGAM,0.1,10000,1003,1,0,-0.10588248559589274,0.092
PC,0.1,10000,1004,0,8,,0.008
FCI,0.1,10000,1004,0,9,,0.016
GES,0.1,10000,1004,0,18,,0.03
GRaSP,0.1,10000,1004,0,14,,0.01
ICA-LiNGAM,0.1,10000,1004,1,0,-0.11660511333376487,0.018
DirectLiNGAM,0.1,10000,1004,1,0,-0.11660511333376467,0.111
PC,0.1,10000,1005,0,8,,0.01
FCI,0.1,10000,1005,0,9,,0.017
GES,0.1,10000,1005,1,2,,0.027
GRaSP,0.1,10000,1005,1,3,,0.011
ICA-LiNGAM,0.1,10000,1005,1,0,-0.09842671102414924,0.019
DirectLiNGAM,0.1,10000,1005,1,0,-0.09842671102414893,0.109
PC,0.1,10000,1006,0,8,,0.009
FCI,0.1,10000,1006,0,9,,0.016
GES,0.1,10000,1006,0,15,,0.023
GRaSP,0.1,10000,1006,1,9,,0.009
ICA-LiNGAM,0.1,10000,1006,1,0,-0.10714088114905959,0.016
DirectLiNGAM,0.1,10000,1006,1,0,-0.10714088114906009,0.112
PC,0.1,10000,1007,0,11,,0.011
FCI,0.1,10000,1007,0,12,,0.021
GES,0.1,10000,1007,0,15,,0.023
GRaSP,0.1,10000,1007,1,6,,0.006
ICA-LiNGAM,0.1,10000,1007,1,0,-0.09340754538162777,0.014
DirectLiNGAM,0.1,10000,1007,1,0,-0.09340754538162736,0.093
PC,0.1,10000,1008,0,8,,0.009
FCI,0.1,10000,1008,0,9,,0.014
GES,0.1,10000,1008,0,15,,0.032
GRaSP,0.1,10000,1008,1,3,,0.011
ICA-LiNGAM,0.1,10000,1008,1,0,-0.10040664959400691,0.02
DirectLiNGAM,0.1,10000,1008,1,0,-0.10040664959400701,0.107
PC,0.1,10000,1009,0,8,,0.008
FCI,0.1,10000,1009,0,9,,0.016
GES,0.1,10000,1009,1,12,,0.029
GRaSP,0.1,10000,1009,0,17,,0.007
ICA-LiNGAM,0.1,10000,1009,1,0,-0.11058160845897695,0.016
DirectLiNGAM,0.1,10000,1009,1,0,-0.11058160845897695,0.114
PC,0.1,10000,1010,0,13,,0.011
FCI,0.1,10000,1010,0,7,,0.02
GES,0.1,10000,1010,1,6,,0.025
GRaSP,0.1,10000,1010,1,3,,0.007
ICA-LiNGAM,0.1,10000,1010,1,0,-0.07677118055291236,0.015
DirectLiNGAM,0.1,10000,1010,1,0,-0.0767711805529123,0.112
PC,0.1,10000,1011,0,10,,0.011
FCI,0.1,10000,1011,0,7,,0.016
GES,0.1,10000,1011,1,3,,0.033
GRaSP,0.1,10000,1011,1,9,,0.008
ICA-LiNGAM,0.1,10000,1011,1,1,-0.10790801713533207,0.014
DirectLiNGAM,0.1,10000,1011,1,1,-0.10790801713533248,0.091
PC,0.1,10000,1012,0,10,,0.009
FCI,0.1,10000,1012,0,7,,0.015
GES,0.1,10000,1012,1,3,,0.036
GRaSP,0.1,10000,1012,1,3,,0.009
ICA-LiNGAM,0.1,10000,1012,1,1,-0.08489298152609642,0.019
DirectLiNGAM,0.1,10000,1012,1,1,-0.08489298152609644,0.107
PC,0.1,10000,1013,0,10,,0.008
FCI,0.1,10000,1013,0,11,,0.018
GES,0.1,10000,1013,0,15,,0.025
GRaSP,0.1,10000,1013,1,3,,0.008
ICA-LiNGAM,0.1,10000,1013,1,0,-0.09965619635229585,0.019
DirectLiNGAM,0.1,10000,1013,1,0,-0.09965619635229615,0.113
PC,0.1,10000,1014,0,12,,0.013
FCI,0.1,10000,1014,0,9,,0.02
GES,0.1,10000,1014,1,5,,0.034
GRaSP,0.1,10000,1014,1,5,,0.008
ICA-LiNGAM,0.1,10000,1014,1,0,-0.10174034552554369,0.015
DirectLiNGAM,0.1,10000,1014,1,0,-0.10174034552554367,0.093
PC,0.1,10000,1015,0,9,,0.011
FCI,0.1,10000,1015,0,10,,0.028
GES,0.1,10000,1015,1,6,,0.037
GRaSP,0.1,10000,1015,1,3,,0.009
ICA-LiNGAM,0.1,10000,1015,1,0,-0.09605601487495574,0.019
DirectLiNGAM,0.1,10000,1015,1,0,-0.096056014874956,0.101
PC,0.1,10000,1016,0,9,,0.01
FCI,0.1,10000,1016,0,9,,0.021
GES,0.1,10000,1016,1,2,,0.042
GRaSP,0.1,10000,1016,1,3,,0.011
ICA-LiNGAM,0.1,10000,1016,1,0,-0.10357876966934673,0.022
DirectLiNGAM,0.1,10000,1016,1,0,-0.10357876966934676,0.1
PC,0.1,10000,1017,0,8,,0.009
FCI,0.1,10000,1017,0,9,,0.016
GES,0.1,10000,1017,1,9,,0.023
GRaSP,0.1,10000,1017,1,3,,0.008
ICA-LiNGAM,0.1,10000,1017,1,1,-0.09166166812767731,0.014
DirectLiNGAM,0.1,10000,1017,1,1,-0.09166166812767731,0.112
PC,0.1,10000,1018,0,8,,0.009
FCI,0.1,10000,1018,0,9,,0.015
GES,0.1,10000,1018,0,16,,0.026
GRaSP,0.1,10000,1018,1,8,,0.007
ICA-LiNGAM,0.1,10000,1018,1,0,-0.10426706605983793,0.014
DirectLiNGAM,0.1,10000,1018,1,0,-0.10426706605983803,0.094
PC,0.1,10000,1019,0,8,,0.009
FCI,0.1,10000,1019,0,9,,0.016
GES,0.1,10000,1019,1,2,,0.026
GRaSP,0.1,10000,1019,1,3,,0.012
ICA-LiNGAM,0.1,10000,1019,1,0,-0.09504595817396908,0.017
DirectLiNGAM,0.1,10000,1019,1,0,-0.09504595817396831,0.116
PC,0.1,50000,1000,1,4,,0.016
FCI,0.1,50000,1000,0,7,,0.028
GES,0.1,50000,1000,1,5,,0.044
GRaSP,0.1,50000,1000,1,5,,0.01
ICA-LiNGAM,0.1,50000,1000,1,0,-0.0986638452129001,0.083
DirectLiNGAM,0.1,50000,1000,1,0,-0.09866384521290014,0.404
PC,0.1,50000,1001,1,2,,0.013
FCI,0.1,50000,1001,0,5,,0.022
GES,0.1,50000,1001,1,2,,0.037
GRaSP,0.1,50000,1001,1,2,,0.009
ICA-LiNGAM,0.1,50000,1001,1,0,-0.09053851268184741,0.085
DirectLiNGAM,0.1,50000,1001,1,0,-0.09053851268184784,0.437
PC,0.1,50000,1002,1,4,,0.016
FCI,0.1,50000,1002,0,5,,0.026
GES,0.1,50000,1002,1,10,,0.046
GRaSP,0.1,50000,1002,1,11,,0.011
ICA-LiNGAM,0.1,50000,1002,1,0,-0.10318951769124125,0.079
DirectLiNGAM,0.1,50000,1002,1,0,-0.10318951769124127,0.423
PC,0.1,50000,1003,1,2,,0.014
FCI,0.1,50000,1003,0,5,,0.023
GES,0.1,50000,1003,1,2,,0.026
GRaSP,0.1,50000,1003,1,2,,0.008
ICA-LiNGAM,0.1,50000,1003,1,0,-0.10132849244248392,0.077
DirectLiNGAM,0.1,50000,1003,1,0,-0.10132849244248376,0.428
PC,0.1,50000,1004,1,2,,0.014
FCI,0.1,50000,1004,0,5,,0.022
GES,0.1,50000,1004,1,2,,0.038
GRaSP,0.1,50000,1004,1,2,,0.009
ICA-LiNGAM,0.1,50000,1004,1,0,-0.09974467624402127,0.077
DirectLiNGAM,0.1,50000,1004,1,0,-0.09974467624402134,0.426
PC,0.1,50000,1005,1,4,,0.015
FCI,0.1,50000,1005,0,5,,0.027
GES,0.1,50000,1005,1,2,,0.033
GRaSP,0.1,50000,1005,1,5,,0.012
ICA-LiNGAM,0.1,50000,1005,1,0,-0.10092768829137287,0.075
DirectLiNGAM,0.1,50000,1005,1,0,-0.10092768829137311,0.421
PC,0.1,50000,1006,1,5,,0.012
FCI,0.1,50000,1006,1,8,,0.018
GES,0.1,50000,1006,1,5,,0.039
GRaSP,0.1,50000,1006,1,2,,0.009
ICA-LiNGAM,0.1,50000,1006,1,0,-0.10923857653438093,0.074
DirectLiNGAM,0.1,50000,1006,1,0,-0.1092385765343815,0.462
PC,0.1,50000,1007,1,2,,0.014
FCI,0.1,50000,1007,0,5,,0.024
GES,0.1,50000,1007,1,5,,0.034
GRaSP,0.1,50000,1007,1,5,,0.01
ICA-LiNGAM,0.1,50000,1007,1,0,-0.09860014834151037,0.077
DirectLiNGAM,0.1,50000,1007,1,0,-0.09860014834151043,0.417
PC,0.1,50000,1008,1,2,,0.014
FCI,0.1,50000,1008,0,5,,0.024
GES,0.1,50000,1008,1,2,,0.037
GRaSP,0.1,50000,1008,1,5,,0.009
ICA-LiNGAM,0.1,50000,1008,1,0,-0.10690248274854089,0.07
DirectLiNGAM,0.1,50000,1008,1,0,-0.10690248274854086,0.428
PC,0.1,50000,1009,0,9,,0.013
FCI,0.1,50000,1009,0,7,,0.023
GES,0.1,50000,1009,1,5,,0.038
GRaSP,0.1,50000,1009,0,19,,0.009
ICA-LiNGAM,0.1,50000,1009,1,0,-0.10390255497738468,0.073
DirectLiNGAM,0.1,50000,1009,1,0,-0.10390255497738518,0.426
PC,0.1,50000,1010,0,9,,0.014
FCI,0.1,50000,1010,0,7,,0.022
GES,0.1,50000,1010,1,2,,0.039
GRaSP,0.1,50000,1010,1,5,,0.011
ICA-LiNGAM,0.1,50000,1010,1,0,-0.0985629344420582,0.084
DirectLiNGAM,0.1,50000,1010,1,0,-0.0985629344420585,0.433
PC,0.1,50000,1011,0,9,,0.014
FCI,0.1,50000,1011,0,7,,0.022
GES,0.1,50000,1011,1,2,,0.034
GRaSP,0.1,50000,1011,1,2,,0.009
ICA-LiNGAM,0.1,50000,1011,1,0,-0.10555375764748605,0.07
DirectLiNGAM,0.1,50000,1011,1,0,-0.1055537576474859,0.424
PC,0.1,50000,1012,1,2,,0.014
FCI,0.1,50000,1012,0,5,,0.023
GES,0.1,50000,1012,1,2,,0.035
GRaSP,0.1,50000,1012,1,2,,0.011
ICA-LiNGAM,0.1,50000,1012,1,0,-0.09654734469276283,0.084
DirectLiNGAM,0.1,50000,1012,1,0,-0.09654734469276269,0.425
PC,0.1,50000,1013,0,9,,0.012
FCI,0.1,50000,1013,0,7,,0.024
GES,0.1,50000,1013,1,5,,0.049
GRaSP,0.1,50000,1013,1,12,,0.01
ICA-LiNGAM,0.1,50000,1013,1,0,-0.10073151582118094,0.082
DirectLiNGAM,0.1,50000,1013,1,0,-0.10073151582118066,0.428
PC,0.1,50000,1014,0,10,,0.015
FCI,0.1,50000,1014,0,7,,0.028
GES,0.1,50000,1014,1,5,,0.038
GRaSP,0.1,50000,1014,1,2,,0.012
ICA-LiNGAM,0.1,50000,1014,1,0,-0.1035132796751249,0.09
DirectLiNGAM,0.1,50000,1014,1,0,-0.10351327967512554,0.417
PC,0.1,50000,1015,1,3,,0.015
FCI,0.1,50000,1015,1,5,,0.027
GES,0.1,50000,1015,1,2,,0.035
GRaSP,0.1,50000,1015,1,2,,0.008
ICA-LiNGAM,0.1,50000,1015,1,0,-0.09840643433464018,0.081
DirectLiNGAM,0.1,50000,1015,1,0,-0.09840643433463918,0.426
PC,0.1,50000,1016,1,4,,0.012
FCI,0.1,50000,1016,0,7,,0.022
GES,0.1,50000,1016,1,5,,0.034
GRaSP,0.1,50000,1016,1,5,,0.01
ICA-LiNGAM,0.1,50000,1016,1,0,-0.09924702439421992,0.082
DirectLiNGAM,0.1,50000,1016,1,0,-0.09924702439422048,0.425
PC,0.1,50000,1017,0,9,,0.013
FCI,0.1,50000,1017,0,9,,0.023
GES,0.1,50000,1017,1,5,,0.033
GRaSP,0.1,50000,1017,0,19,,0.01
ICA-LiNGAM,0.1,50000,1017,1,0,-0.09272092943928145,0.08
DirectLiNGAM,0.1,50000,1017,1,0,-0.09272092943928174,0.427
PC,0.1,50000,1018,0,9,,0.013
FCI,0.1,50000,1018,0,7,,0.022
GES,0.1,50000,1018,1,5,,0.035
GRaSP,0.1,50000,1018,1,5,,0.014
ICA-LiNGAM,0.1,50000,1018,1,0,-0.09834796473589806,0.085
DirectLiNGAM,0.1,50000,1018,1,0,-0.09834796473589867,0.43
PC,0.1,50000,1019,1,6,,0.016
FCI,0.1,50000,1019,1,8,,0.031
GES,0.1,50000,1019,1,3,,0.028
GRaSP,0.1,50000,1019,0,18,,0.009
ICA-LiNGAM,0.1,50000,1019,1,0,-0.09612899791139229,0.072
DirectLiNGAM,0.1,50000,1019,1,0,-0.09612899791139058,0.427
PC,0.15,1000,1000,0,11,,0.008
FCI,0.15,1000,1000,0,12,,0.015
GES,0.15,1000,1000,1,8,,0.021
GRaSP,0.15,1000,1000,0,7,,0.004
ICA-LiNGAM,0.15,1000,1000,1,1,-0.06950341995505444,0.006
DirectLiNGAM,0.15,1000,1000,1,1,-0.06950341995505452,0.024
PC,0.15,1000,1001,0,7,,0.007
FCI,0.15,1000,1001,0,8,,0.012
GES,0.15,1000,1001,1,10,,0.022
GRaSP,0.15,1000,1001,1,5,,0.005
ICA-LiNGAM,0.15,1000,1001,1,1,-0.16895930886575153,0.006
DirectLiNGAM,0.15,1000,1001,1,1,-0.1689593088657518,0.023
PC,0.15,1000,1002,0,11,,0.007
FCI,0.15,1000,1002,0,14,,0.01
GES,0.15,1000,1002,1,8,,0.014
GRaSP,0.15,1000,1002,0,8,,0.005
ICA-LiNGAM,0.15,1000,1002,1,1,-0.12457590924282783,0.006
DirectLiNGAM,0.15,1000,1002,1,1,-0.1245759092428279,0.026
PC,0.15,1000,1003,0,7,,0.008
FCI,0.15,1000,1003,0,8,,0.013
GES,0.15,1000,1003,1,10,,0.022
GRaSP,0.15,1000,1003,0,8,,0.005
ICA-LiNGAM,0.15,1000,1003,1,1,-0.17947928646421799,0.009
DirectLiNGAM,0.15,1000,1003,1,1,-0.1794792864642177,0.03
PC,0.15,1000,1004,0,10,,0.008
FCI,0.15,1000,1004,0,11,,0.013
GES,0.15,1000,1004,0,14,,0.016
GRaSP,0.15,1000,1004,0,10,,0.003
ICA-LiNGAM,0.15,1000,1004,1,1,-0.1370953241968069,0.006
DirectLiNGAM,0.15,1000,1004,1,1,-0.13709532419680678,0.024
PC,0.15,1000,1005,0,8,,0.006
FCI,0.15,1000,1005,0,11,,0.012
GES,0.15,1000,1005,1,9,,0.015
GRaSP,0.15,1000,1005,0,12,,0.006
ICA-LiNGAM,0.15,1000,1005,1,1,-0.11963003864388527,0.006
DirectLiNGAM,0.15,1000,1005,1,1,-0.1196300386438855,0.028
PC,0.15,1000,1006,0,9,,0.009
FCI,0.15,1000,1006,0,9,,0.016
GES,0.15,1000,1006,1,9,,0.019
GRaSP,0.15,1000,1006,0,6,,0.006
ICA-LiNGAM,0.15,1000,1006,1,1,-0.08233810917910762,0.009
DirectLiNGAM,0.15,1000,1006,1,1,-0.08233810917910772,0.029
PC,0.15,1000,1007,0,8,,0.007
FCI,0.15,1000,1007,0,11,,0.011
GES,0.15,1000,1007,0,13,,0.019
GRaSP,0.15,1000,1007,0,7,,0.004
ICA-LiNGAM,0.15,1000,1007,1,1,-0.14541481968141823,0.006
DirectLiNGAM,0.15,1000,1007,1,1,-0.14541481968141823,0.023
PC,0.15,1000,1008,0,11,,0.006
FCI,0.15,1000,1008,0,13,,0.011
GES,0.15,1000,1008,0,21,,0.021
GRaSP,0.15,1000,1008,0,4,,0.005
ICA-LiNGAM,0.15,1000,1008,1,1,-0.14403823174389943,0.008
DirectLiNGAM,0.15,1000,1008,1,1,-0.14403823174389915,0.03
PC,0.15,1000,1009,0,10,,0.007
FCI,0.15,1000,1009,0,11,,0.012
GES,0.15,1000,1009,0,11,,0.017
GRaSP,0.15,1000,1009,0,8,,0.005
ICA-LiNGAM,0.15,1000,1009,1,1,-0.1261125967329429,0.009
DirectLiNGAM,0.15,1000,1009,1,1,-0.12611259673294348,0.026
PC,0.15,1000,1010,0,11,,0.006
FCI,0.15,1000,1010,0,9,,0.009
GES,0.15,1000,1010,1,6,,0.018
GRaSP,0.15,1000,1010,0,7,,0.004
ICA-LiNGAM,0.15,1000,1010,1,2,-0.11772699583980459,0.007
DirectLiNGAM,0.15,1000,1010,1,2,-0.11772699583980488,0.023
PC,0.15,1000,1011,0,8,,0.007
FCI,0.15,1000,1011,0,11,,0.018
GES,0.15,1000,1011,1,10,,0.022
GRaSP,0.15,1000,1011,0,8,,0.005
ICA-LiNGAM,0.15,1000,1011,1,1,-0.12932264765882115,0.01
DirectLiNGAM,0.15,1000,1011,1,1,-0.129322647658821,0.03
PC,0.15,1000,1012,0,9,,0.007
FCI,0.15,1000,1012,0,12,,0.012
GES,0.15,1000,1012,0,9,,0.017
GRaSP,0.15,1000,1012,0,7,,0.004
ICA-LiNGAM,0.15,1000,1012,0,2,0.0,0.007
DirectLiNGAM,0.15,1000,1012,0,2,0.0,0.024
PC,0.15,1000,1013,0,12,,0.006
FCI,0.15,1000,1013,0,11,,0.009
GES,0.15,1000,1013,0,19,,0.018
GRaSP,0.15,1000,1013,0,12,,0.005
ICA-LiNGAM,0.15,1000,1013,1,3,-0.0937933963532634,0.006
DirectLiNGAM,0.15,1000,1013,1,3,-0.0937933963532634,0.025
PC,0.15,1000,1014,0,9,,0.011
FCI,0.15,1000,1014,0,12,,0.018
GES,0.15,1000,1014,0,12,,0.031
GRaSP,0.15,1000,1014,0,12,,0.006
ICA-LiNGAM,0.15,1000,1014,0,2,0.0,0.009
DirectLiNGAM,0.15,1000,1014,0,4,0.0,0.029
PC,0.15,1000,1015,0,6,,0.008
FCI,0.15,1000,1015,0,9,,0.012
GES,0.15,1000,1015,1,10,,0.016
GRaSP,0.15,1000,1015,0,6,,0.005
ICA-LiNGAM,0.15,1000,1015,0,2,0.0,0.006
DirectLiNGAM,0.15,1000,1015,0,2,0.0,0.024
PC,0.15,1000,1016,0,10,,0.007
FCI,0.15,1000,1016,0,10,,0.014
GES,0.15,1000,1016,0,12,,0.024
GRaSP,0.15,1000,1016,0,4,,0.005
